path,label
/shared/u/xiangruz/classification/experimental/Noble/images/35/140.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/35/318.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/72/167.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/72/170.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/69/292.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/72/97.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/73/165.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/73/119.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/33/246.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/35/99.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/31/72.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/31/21.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/43/10.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/31/19.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/72/115.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/69/357.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/33/251.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/43/21.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/31/109.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/43/43.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/35/97.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/72/299.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/72/198.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/43/397.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/33/11.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/31/165.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/72/295.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/73/117.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/43/46.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/69/353.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/43/372.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/31/163.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/72/196.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/35/299.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/72/311.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/69/301.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/69/158.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/35/268.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/31/381.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/72/41.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/35/236.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/72/27.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/73/295.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/69/354.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/69/153.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/72/50.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/31/221.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/72/143.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/31/196.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/73/215.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/72/283.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/33/220.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/43/54.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/73/357.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/33/344.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/31/41.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/72/341.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/43/51.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/72/160.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/33/329.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/33/100.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/72/387.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/73/17.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/43/97.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/33/261.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/33/366.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/43/60.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/73/203.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/43/2.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/69/192.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/73/265.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/31/304.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/33/219.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/35/88.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/43/184.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/73/190.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/73/139.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/69/243.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/69/3.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/31/271.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/73/182.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/69/106.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/72/101.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/43/79.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/31/79.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/73/309.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/69/259.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/72/162.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/43/93.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/31/155.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/33/241.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/31/175.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/43/23.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/33/274.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/69/98.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/33/298.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/35/257.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/69/384.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/35/280.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/73/148.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/73/189.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/33/255.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/69/77.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/33/208.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/35/7.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/69/136.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/31/232.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/43/212.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/73/141.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/72/221.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/69/358.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/35/53.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/33/52.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/35/29.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/72/108.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/69/323.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/33/196.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/31/183.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/43/77.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/33/378.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/35/282.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/31/350.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/43/361.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/33/73.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/35/221.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/35/302.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/73/201.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/73/123.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/33/178.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/43/4.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/33/29.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/33/130.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/31/82.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/43/140.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/33/328.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/72/124.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/72/354.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/31/263.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/35/66.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/72/134.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/31/351.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/33/230.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/35/147.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/43/109.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/35/211.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/35/242.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/72/236.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/31/11.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/43/116.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/33/195.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/33/387.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/35/96.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/43/398.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/72/18.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/72/99.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/69/35.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/31/199.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/43/201.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/43/169.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/43/252.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/31/310.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/35/139.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/69/376.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/33/391.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/33/46.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/31/185.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/73/308.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/73/324.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/31/305.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/35/86.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/73/20.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/69/210.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/31/267.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/69/394.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/43/392.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/33/299.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/35/241.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/73/154.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/73/227.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/69/132.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/43/160.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/31/284.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/43/227.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/73/256.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/43/218.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/73/171.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/43/309.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/69/325.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/43/186.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/69/239.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/31/89.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/33/137.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/72/142.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/73/135.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/72/358.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/31/123.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/69/123.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/35/43.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/35/386.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/73/112.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/31/45.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/43/203.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/31/348.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/31/43.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/31/256.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/72/10.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/33/26.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/33/182.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/43/319.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/43/368.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/31/20.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/35/94.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/43/194.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/43/149.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/72/302.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/72/366.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/72/136.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/31/355.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/35/64.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/35/199.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/31/210.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/43/354.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/73/142.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/31/361.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/35/161.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/31/337.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/33/169.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/69/351.png,6
